A_id,Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
2621,77.266866644,230.073305928,13.7885419162,7.3901192265,70.4437248088,4.3671882671,4.205679236,bad
2622,77.4047739773,229.2603855136,10.0870832158,7.981681495,68.4315215038,5.1030301661,3.0146292438,bad
2623,81.46055907,231.1981050288,13.4561909458,7.3657155979999995,70.466327539,4.3731996056,4.0189006548,good
2624,73.5235420214,225.9012487328,12.7076096224,,70.1666409604,5.563998341,4.3557208092,bad
2625,75.4664100228,227.4218667616,14.2458735898,7.673060028,70.1743956106,5.3721128999,3.6100233598,good
2626,,227.17451936,13.492558843,7.5310779535,71.2378128238,5.5282345162999995,3.6543599554,good
2627,81.1523578565,227.75737992,13.3549519774,8.143167729,68.836625656,4.6205843123,3.5895315504000003,bad
2628,75.6085158146,226.605690032,14.1259709356,7.9513851405,68.6044838734,4.0767998159,3.864431207,good
2629,74.68473940370001,230.3933464176,14.9757847396,6.723187954,71.5460985754,4.5448855649,2.8387619686,good
2630,80.0463101953,,11.3109029272,9.3798864645,69.2668890184,4.6330169126,3.6426143164,good
2631,83.4060374529,229.424648864,10.9915037548,6.6446941035,71.8405996768,5.0048612906,3.7363963608,bad
2632,85.4604138266,223.3058351184,13.6165943758,,72.0472917058,4.9240028885,4.2413312596,good
2633,76.7646692935,228.42729344,14.0099062222,73.21319056048215,69.3070898656,5.4444401846,4.136967302,bad
2634,81.5331910958,227.7879336208,14.368110274,7.9143204985,69.6998044564,5.501102699,3.9258372486,good
2635,80.7110961109,228.7271640576,13.3190681146,7.489087839,70.3940028088,4.7158498439,3.3810545302,bad
2636,76.2264924201,226.0311550256,15.4779254266,7.3127466395,70.62814697499999,5.3113994933,3.6045890626,good
2637,77.7478482867,226.5538183472,13.4183337232,7.6618365315,72.6459530908,5.1893900657,2.9135631286,good
2638,84.25550154449999,224.0584651184,10.287706010800001,7.129708616,70.6857924004,6.2318896127,3.2948523906,bad
2639,,232.5522913952,12.3129114478,8.3207939335,69.3000163606,4.7907362903,4.2977205262,bad
2640,75.5186834973,232.6293837744,11.702660986,6.855717494,70.3971700414,5.7540472499,3.7360687742,bad
2641,78.3595360252,229.7415408688,12.7045854646,6.7731261925,68.3746393336,5.2233303995,3.5304671670000003,bad
2642,89.6406598386,224.0273967024,11.6633102614,7.721781789,71.7665881648,5.2757194822999995,3.74483814,good
2643,81.9878553103,230.7936070832,12.34040536,6.4834670735,70.2321498214,4.9675533278,3.663339457,good
2644,74.9934991925,224.4862568208,13.206562855,7.156983563,68.5705649704,5.2325603618,2.7127991164000003,bad
2645,78.3602382519,229.4404617312,12.299468602,8.4505764595,69.9560844784,5.428385471,3.8080530892,bad
2646,77.3825862789,229.5326999984,13.2867112342,7.6834192335000004,70.656510775,4.9062245171,2.838565933,good
2647,633.9679515631416,225.3354824384,10.7386653472,7.4780255335,70.923391495,5.7450229787,3.401947747,bad
2648,78.3393240038,228.4604756304,12.8280222274,7.2194000735,68.9896805404,5.0089698056,3.3173490862,bad
2649,82.3433616104,228.206524992,11.104327246,6.9771426995,71.8745745886,4.9325145134,3.9508210542,bad
2650,80.9202329831,226.7010725408,10.4758145638,7.2293627355,71.5690223506,6.2621830814,3.7217454132000003,bad
2651,81.1113227642,227.4399043904,11.5785388582,7.311894634,68.7972031102,5.2293704246,3.4696472338,good
2652,81.0244898667,232.2210857104,9.9286312684,7.6866969560000005,68.7275527012,5.4626221918999995,3.2210262938,good
2653,78.7327458033,2159.169549862257,11.5613036422,7.6216718405,69.5000921896,5.0982211319,3.3853392372,bad
2654,83.8787157954,230.002788296,11.112519560199999,7.7413338750000005,72.3562986766,5.515358927,3.3246347640000002,bad
2655,78.8879231125,226.2440683392,13.2659674768,7.321793069,68.9143769002,5.6973947534,3.5146937706,bad
2656,78.2410640313,229.6005685376,10.8192372442,6.4608259205,69.3783930538,6.0210675137,3.2875753636000002,bad
2657,79.0593078302,229.3263264064,13.1584658986,7.1478374775,71.2136413036,5.3211494654,3.5918829916,good
2658,71.6178554601,234.3239906656,12.5748704074,5.9187080465,69.601022836,5.2253517686,3.5735184794,good
2659,77.1879120528,229.4772093664,12.1281756784,7.449077463,70.823795398,5.2287159587,3.8446168882,bad
2660,81.4248895112,225.8556795728,12.2635167016,7.1614760385,69.371840437,4.9909367834,4.0381272706,bad
2661,77.8101738347,227.237469504,13.0648997362,6.639441459,72.0562023658,4.7904155096,4.6250277006000005,bad
2662,81.023674362,223.0654928624,12.6909044938,7.0788916535,66.6692990008,4.8919471382,2.6190128184,bad
2663,78.3449955627,229.4996288672,12.4425215308,7.653509336,70.1550650062,5.6047666826,3.515154071,good
2664,77.6074880002,229.7554311568,12.4206132142,7.5603843965,71.7445657612,5.1115896245,2.9520070678,good
2665,76.832752763,227.3902427008,14.4152887978,7.19149153,72.1991922178,4.7306829947,2.7279881059999997,good
2666,72.9740997402,229.2036809216,14.3509620304,6.4650392985,70.4748389428,5.4561886298,3.8090297488,good
2667,,231.3161207872,12.1678461586,8.331918958,68.0124113146,4.506477164,3.557701831,good
2668,74.3150877423,227.0491349664,15.4143592774,7.1430688825,71.2611134074,4.799483828,2.8656441142,good
2669,83.160386223,229.0004528064,11.9536150282,6.8226364805,71.7285288412,4.7790222275,3.9654511266,bad
2670,78.4438834966,228.7515325632,14.213540383,7.6971566025,69.4578945442,5.4966054059,3.8425984840000003,good
2671,72.6961461011,2117.057073382754,12.5125189528,7.6953356885,71.1034789318,6.6235733867,3.8013754908,bad
2672,74.8436042367,228.5054254816,13.0387217386,7.6964749435,70.1850337192,5.5197113888,3.6833037152,bad
2673,81.7629680651,227.5640042384,12.413058118,8.602074943,67.1459612272,4.4992121717,3.5314068944,bad
2674,78.9492998157,230.822458632,12.5477066032,8.1517665565,71.165153563,4.8953646608,3.5439767446,good
2675,75.5104763732,229.2669810544,14.1309081604,8.245585314,70.5814561426,4.9417168988,3.984372381,bad
2676,67.2506790862,,12.7337724826,6.4222198105,71.51561512,6.1034533646,3.435943914,bad
2677,78.10549584500001,226.1836057824,11.5464467698,6.621643956,72.6603401038,5.7297393749,3.938205081,bad
2678,77.4504494244,228.6366814032,11.8420862512,7.313088339,72.182472199,5.4429124292,4.292044385600001,bad
2679,80.0984204598,227.8974936096,13.22280265,5.7932211549999995,72.6743435476,4.2436830158,3.336518442,good
2680,80.6840309301,227.2378162224,12.910504177,6.447987702,72.2316457246,4.5631296014,3.8322779014,good
2681,81.4474569607,224.916332296,14.353591486,7.695266275,69.8140607974,5.7667055513,3.5705013936000003,good
2682,76.0714669342,229.0745027072,12.6066612136,7.9353989405,69.5599074388,5.4954007844,3.2945213954000003,bad
2683,81.3032507569,230.3754015936,13.1203491628,7.0682188975,70.9367815204,4.5782597252,4.057457437,good
2684,78.4264567289,226.9975982672,12.984980524,8.76290465,71.5791834364,5.2052183732,3.6748689282,good
2685,73.7388003611,228.8357641888,14.2386654652,6.618474286,70.4262386464,5.3010574277,3.3880504486,good
2686,84.3679580111,227.839738264,12.6100537072,6.2808507915,71.3536512166,5.1076081613,3.9507152174,good
2687,83.256167389,224.8043574672,13.8954919444,7.2328579725,69.727207573,4.9556008214,3.105608866,bad
2688,77.8010675945,2113.7385669525033,12.1521304408,7.5652525495,69.4470143284,6.0317092781,3.2428526132,bad
2689,75.6847151208,230.9092403552,13.8512950618,8.1036054285,70.7930504134,4.8974254868,3.7851854628,good
2690,73.5507028843,227.7371227936,12.2122620136,7.5513790465,69.937828675,5.9002528931,3.7844327606,bad
2691,72.1663080883,223.4429957072,16.8249493078,7.2337727395,71.7010377478,4.899067019,3.3511163768000003,good
2692,77.4604319389,228.4741370496,12.7984889968,7.6573066905000005,70.5315238228,5.4130846898,3.7287903808,bad
2693,79.0622865381,,13.4062102426,7.821250738,68.2664583712,4.9321166261,3.0821457048000003,bad
2694,,231.1963526336,12.3843667624,6.6450621595,70.2587117704,5.2911423959,4.3209998054,good
2695,82.9551900097,231.3524934128,12.2392226878,6.839498435,70.990760203,4.116755843,28.581094700254567,bad
2696,82.516232377,225.0768794992,13.043411917,6.801136022,72.2977903708,4.5332719016,,good
2697,79.20875982,228.6708359376,13.365346663,7.1352640995,72.7240316782,4.5089221586,4.1607875926,bad
2698,81.3353783262,230.1732417824,12.5355598744,7.568695396,69.5522555176,4.308322982,4.1417314832,bad
2699,72.8151851766,228.1810265104,15.6802906906,6.9541369355,70.485848194,5.0017311416,3.3179406718,good
2700,82.3366520017,226.6749673376,12.888065725,7.6002033685,72.4483899712,4.2821692529,4.1036041622,good
2701,82.0516198423,228.4187087216,12.7531921684,7.907462664,69.0571493134,4.7930090996,3.7099810876,bad
2702,86.5295184692,228.73757348,12.565016374,6.9121941755,71.7771903004,4.9129758485,3.9634139142,good
2703,77.8544278747,225.7347646816,15.0502578328,6.668145384,69.5237043832,5.89430717,3.3102394992,good
2704,83.3037743913,232.3214621472,14.0432416876,6.9404197525,71.5818348622,4.3140467414,4.452718831,good
2705,74.2735318657,226.6002951616,12.2701698898,7.898077631,69.7391302786,5.799758678,4.1439331658,bad
2706,83.5929792433,228.31071796,13.6228573996,8.6781373535,68.7673217308,3.8839437032,3.5720223598,bad
2707,83.4513971637,228.0204975392,12.5221398748,7.9237966345,67.0570623052,4.8279732356,3.804848527,bad
2708,75.0430713971,227.0056855376,15.081139157199999,7.391997943,70.8524251048,5.157676934,3.4224956740000003,good
2709,76.3641891726,228.4409723824,14.890526960799999,7.96470345,70.7293129216,5.096306975,3.9199773214,bad
2710,82.3199270845,228.0373385312,11.895562027,7.5981665535000005,70.8429271528,4.8457808123,3.8037145978,bad
2711,80.50263231939999,224.4084383504,15.2904389806,6.588607389,69.520470859,5.7742308569,3.594777009,good
2712,81.5839482658,230.5177946032,12.0820205122,7.6786376085,68.2270496668,5.0029332248,,good
2713,82.3297863175,228.3674777664,12.1999721038,8.5127805585,68.4971915788,4.4477040611,3.4397131698,bad
2714,78.7280670856,227.0300741552,12.4282795546,8.003227565,69.4753134712,5.4849850559,3.4504978264,bad
2715,84.0425295527,225.88179712,12.0538047364,7.1194239515,72.387470851,4.9689215555,4.58215897,good
2716,76.9208892771,232.7064770304,12.6626582308,6.5770892605,70.217868157,6.1215231011,35.50403305333017,bad
2717,81.6654908033,231.7582528944,11.5945650724,8.686249748,70.8515218228,4.4401549232,3.7607913396,good
2718,81.6426419524,228.2265740688,11.1984097522,7.3304805615,70.2309055678,5.8960553753,2.9866395168,bad
2719,79.5438991518,231.2078133536,13.7834837038,7.3467813515,69.0143191954,4.445144219,4.142206816,good
2720,79.2592133529,229.2009996192,12.3177970084,7.9782074065,68.2009820482,5.1943992842,3.8249870632,bad
2721,83.4543567101,225.5307818928,13.2277123456,5.826908541,72.3284969218,4.823545166,4.1511625878,good
2722,80.5381626234,227.3674433408,12.1370821678,7.5489749745,68.3941679416,5.5857504434,3.5519644246,bad
2723,80.65866027,229.5631924928,14.1219621304,5.900964935,71.2674838342,4.4214355595,3.990998346,good
2724,74.0231023657,227.6004511968,13.8080593798,7.17902797,71.4622148758,5.1590247401,2.9795527506,bad
2725,78.3060788184,227.3802203248,13.828149985,6.655922057,69.7784331766,5.5714991585,3.2671837832,good
2726,83.1798418468,225.2885596464,12.5147278492,,68.357110693,5.6132884946,3.2127829482,bad
2727,78.4398963048,227.5534230976,12.3826563334,9.329113514,71.3697589618,3.73763801,3.4542924276,good
2728,75.2510105853,227.7485716256,14.6346265108,6.455870414,70.4935291012,5.3101297898,3.2780459806,bad
2729,80.0772425145,229.4319147008,12.1418768776,7.830780652,68.960161057,5.2303507376,3.5259389580000002,bad
2730,,231.5056765024,13.3042525282,6.8576109285,70.365403783,5.5850274587,3.8907371788000003,bad
2731,79.0228269752,225.548570624,14.8871693932,7.846548254,70.5589218154,5.3100029294,3.5082989368,good
2732,,230.1945110352,13.2141209326,7.4469221995,71.2122491956,4.3452987749,3.8529889104,good
2733,78.8994956914,230.7270637488,10.040036848,7.1143367825,69.0461222218,5.8615594922,3.4294179052000002,bad
2734,74.8627709218,228.838080232,14.1990414868,7.4525023565,69.9420425044,5.2180644176,3.6496378396,good
2735,79.5433377797,225.6049882016,13.3784586196,7.510423982,70.267680865,5.6508110216,3.5010173452,good
2736,74.2553157905,231.2614961312,12.7210081438,7.5987884475000005,68.8363768366,5.1265395614,3.7828193888,bad
2737,77.0993682433,231.7270965248,12.9096579826,8.1303970895,70.1951934076,5.0733749462,3.5336866374,bad
2738,78.0287599123,,11.880223141,7.3167679895,68.5216856056,4.8297885335,3.1103294426,bad
2739,72.9783771475,225.8185807856,12.0521393872,6.527795279,69.1941422872,6.3637987751,2.9656428142,bad
2740,79.7877980402,230.7836610448,12.7997029864,6.3674626585,70.206314371,5.3095746977000005,2.6268500958,good
2741,78.046408752,226.6777087168,12.5039929576,6.221152645,69.8579573026,5.951857997,24.967118756807217,bad
2742,80.6281680649,229.7985660736,12.0290969884,8.4857082415,70.359650953,5.2423994522,3.2762769456000003,good
2743,78.8821228894,228.8352638832,13.2993523354,6.959811131,70.9586459392,5.0000940725,3.2566639056,bad
2744,77.7004717126,226.9952363248,12.4977900442,7.9582048035,71.1200847658,5.5258155815,3.9024994668,bad
2745,71.0631918288,229.626002872,13.9001033272,7.1870074545,71.401870468,4.5286193321,4.869773990400001,bad
2746,81.3739970498,224.893181088,14.3134130794,8.0275960485,70.8477107242,5.4055092046999995,3.4336800504,good
2747,80.5826704179,228.810097984,13.6821302626,7.6300812885,70.8675086404,4.8135518885,3.412301928,bad
2748,82.3861059332,230.0087101136,12.612827668,8.124421442500001,69.8926704298,4.5339503702,3.8951727144,good
2749,76.7239978593,225.6504920976,11.9823874636,7.710355591,70.5010734838,5.9760736826,3.649776239,bad
2750,79.7971216138,228.8998696832,12.5295265408,8.553161636,70.5120293146,5.7848144633,3.8845613290000003,good
2751,83.9077990498,227.1762683696,11.5733353036,,68.816737666,5.0134175336,3.2117496692,good
2752,79.9934628182,228.2533465136,13.5724564348,8.0054035,70.1516681944,4.7710465427,3.53823422,bad
2753,76.9992860074,228.9634367312,9.7067503798,7.978295341,66.7286728816,5.6811294959000005,3.4167738,bad
2754,88.0575720999,222.8506091504,11.5471213552,57.89461173788273,71.7286612402,5.6617722515,3.8379397658,good
2755,82.4179863372,225.497557768,11.7152142208,8.3181556425,67.3467599254,5.1013073774,3.2918576252,bad
2756,74.887581289,229.836059592,11.4186613366,7.3398680615,72.0668194906,6.4144218646999995,3.5503500326,bad
2757,77.738964508,226.3567694896,12.2988332428,7.267196202,70.3766350402,5.5570496819,3.8635487486,bad
2758,73.1302974805,229.3192170816,13.7254261462,7.2578021185,70.6999576036,4.6551142829,3.0420141938,bad
2759,82.9505374664,233.0630422816,12.4411535758,60.354565373980925,69.647531704,5.0338164323,3.7111895624,good
2760,80.7924746328,229.5012696448,12.7287434776,59.34714099853615,70.9121742718,4.0204414601,4.3713181936000005,bad
2761,84.515640681,230.498553528,11.4766518208,8.333668422,69.7955282902,4.645533818,3.5883103622,bad
2762,81.7185141109,222.534923208,12.6415624138,7.5062962695,71.5291896994,4.63366733,3.7849031544000002,good
2763,78.9917895556,229.109333688,13.6347113908,6.778698882,68.8884457792,4.5048756086,3.4533528184,good
2764,77.2043329358,230.4244641952,12.188120659,7.462363842,68.9696714854,5.343596804,3.6874090724,bad
2765,79.5283334569,227.8750809616,11.179081270600001,7.185986159,69.2284650442,5.6484637796,3.1331668798,bad
2766,75.8553843099,229.1339134112,13.124289349,8.419442884,70.1968987744,5.4275199983,3.8974946404,bad
2767,75.06716406780001,231.00664552,14.7315385252,69.57708648159159,69.1599666496,4.3245880583,3.8992523002,bad
2768,,226.7222284752,13.322301115,7.9248468695,71.1076754386,5.3083212602,3.1814472272,good
2769,77.9007065015,227.909864576,13.5069651862,7.347126255,71.3234243842,5.4035433518,3.5282805444000003,good
2770,79.086464648,229.5600746016,14.026438066,7.451072297,69.2605538272,4.7767999145,3.800543545,bad
2771,79.3841038945,231.3077946736,12.7160317474,7.878376899,70.1982469264,5.3422579163,3.5358852986000002,good
2772,78.8872063375,2129.0712343108316,11.2275259942,6.616087554,69.6954877012,6.2377165109,,bad
2773,74.407846071,228.6114162816,13.2310385086,7.590731868,70.549507117,5.6209143209,3.6588780816,bad
2774,83.3234359808,,12.6161584582,6.778061681,70.2793317976,4.9030310141,3.6430666164,good
2775,82.1530911074,231.362505512,12.7344122932,8.3289809365,68.8441000468,4.5265268470999995,4.0860375514000005,bad
2776,85.5352125934,227.880092128,10.6562332618,7.5704471045,69.9871813912,5.6172378995,3.8387782508,good
2777,76.8445554756,230.0287334224,13.537449334,7.0984503635,71.0476721728,5.1759712403,3.1758691952,good
2778,83.8506933167,229.6579098208,13.0473574162,7.9045402705,69.1867128184,4.8088781567,3.9541207894,bad
2779,73.9245635663,225.7410579648,14.4360430414,6.2372043375,70.9937892904,6.0728238911,3.2106132494,bad
2780,81.8769755682,229.1712396304,12.0893523856,7.687739454,70.4497825774,5.2650114329,3.4415655042,bad
2781,73.4306642853,226.1057465904,11.5553681602,7.783571856,68.8355816068,5.6544761546,2.8831746544,bad
2782,74.2156276576,224.6855438288,11.5725504418,6.836718634,72.729745342,6.1564403507,4.3535916418000005,bad
2783,75.2800221185,228.7524862976,13.5382823632,7.815960981,71.356500463,5.190892037,3.8306000024,good
2784,84.9513329262,226.167868368,12.3428521912,6.3119674915,73.8677814436,4.773877937,4.0638196096,good
2785,73.6501547914,236.674176848,10.849412171800001,61.66075225533079,70.1315924014,5.1545584364,2.9989728972,good
2786,78.0513733152,232.0312862784,11.4411928396,7.5355172095,68.4182463166,5.1994374473,3.9033061094,bad
2787,76.7644271879,223.8740268464,13.1033613244,7.301539293,69.01778854,6.005701054699999,3.1436707104,bad
